snapshot_ts_utc,snapshot_label,odds_event_id,game_pk,game_date_et,commence_time_utc,home_team,away_team,bookmaker,market,outcome,point,price_american,price_decimal
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,draftkings,totals,Under,9.0,-107,1.9346
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,betonlineag,h2h,Houston Astros,,-125,1.8
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,betonlineag,h2h,Toronto Blue Jays,,113,2.13
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,betonlineag,totals,Over,9.0,-115,1.8696
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,betonlineag,totals,Under,9.0,-105,1.9524
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,betmgm,h2h,Houston Astros,,-135,1.7407
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,betmgm,h2h,Toronto Blue Jays,,110,2.1
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,betmgm,spreads,Houston Astros,-1.5,165,2.65
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,betmgm,spreads,Toronto Blue Jays,1.5,-200,1.5
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,betmgm,totals,Over,9.0,-115,1.8696
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,betmgm,totals,Under,9.0,-105,1.9524
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,lowvig,h2h,Houston Astros,,-125,1.8
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,lowvig,h2h,Toronto Blue Jays,,113,2.13
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,lowvig,totals,Over,9.0,-113,1.885
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,lowvig,totals,Under,9.0,-102,1.9804
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,mybookieag,h2h,Houston Astros,,-132,1.7576
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,mybookieag,h2h,Toronto Blue Jays,,113,2.13
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,mybookieag,spreads,Houston Astros,-1.5,144,2.44
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,mybookieag,spreads,Toronto Blue Jays,1.5,-171,1.5848
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,mybookieag,totals,Over,9.0,-116,1.8621
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,mybookieag,totals,Under,9.0,-105,1.9524
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,betus,h2h,Houston Astros,,-125,1.8
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,betus,h2h,Toronto Blue Jays,,114,2.14
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,betus,totals,Over,9.0,-115,1.8696
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,betus,totals,Under,9.0,-105,1.9524
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,fanduel,h2h,Houston Astros,,-126,1.7937
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,fanduel,h2h,Toronto Blue Jays,,116,2.16
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,fanduel,spreads,Houston Astros,-1.5,164,2.64
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,fanduel,spreads,Toronto Blue Jays,1.5,-200,1.5
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,fanduel,totals,Over,9.0,-108,1.9259
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,fanduel,totals,Under,9.0,-112,1.8929
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,bovada,h2h,Houston Astros,,-133,1.7519
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,bovada,h2h,Toronto Blue Jays,,111,2.11
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,bovada,spreads,Houston Astros,-1.5,165,2.65
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,bovada,spreads,Toronto Blue Jays,1.5,-195,1.5128
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,bovada,totals,Over,9.0,-110,1.9091
2026-08-02T21:10:55Z,pregame,dce673f29a2a1bdfc8ad0e51de72a21d,,2026-08-02,2026-08-04T00:10:00Z,Houston Astros,Toronto Blue Jays,bovada,totals,Under,9.0,-110,1.9091
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,fanduel,h2h,Colorado Rockies,,138,2.38
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,fanduel,h2h,Tampa Bay Rays,,-148,1.6757
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,fanduel,spreads,Colorado Rockies,1.5,-115,1.8696
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,fanduel,spreads,Tampa Bay Rays,-1.5,-104,1.9615
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,fanduel,totals,Over,11.5,-110,1.9091
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,fanduel,totals,Under,11.5,-110,1.9091
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,lowvig,h2h,Colorado Rockies,,140,2.4
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,lowvig,h2h,Tampa Bay Rays,,-155,1.6452
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,lowvig,totals,Over,11.5,-102,1.9804
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,lowvig,totals,Under,11.5,-113,1.885
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,betonlineag,h2h,Colorado Rockies,,140,2.4
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,betonlineag,h2h,Tampa Bay Rays,,-155,1.6452
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,betonlineag,totals,Over,11.5,-105,1.9524
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,betonlineag,totals,Under,11.5,-115,1.8696
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,mybookieag,h2h,Colorado Rockies,,134,2.34
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,mybookieag,h2h,Tampa Bay Rays,,-159,1.6289
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,mybookieag,spreads,Colorado Rockies,1.5,-110,1.9091
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,mybookieag,spreads,Tampa Bay Rays,-1.5,-106,1.9434
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,mybookieag,totals,Over,11.5,-109,1.9174
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,mybookieag,totals,Under,11.5,-112,1.8929
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,betmgm,h2h,Colorado Rockies,,135,2.35
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,betmgm,h2h,Tampa Bay Rays,,-160,1.625
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,betmgm,spreads,Colorado Rockies,1.5,-115,1.8696
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,betmgm,spreads,Tampa Bay Rays,-1.5,-105,1.9524
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,betmgm,totals,Over,11.5,-105,1.9524
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,betmgm,totals,Under,11.5,-115,1.8696
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,draftkings,h2h,Colorado Rockies,,135,2.35
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,draftkings,h2h,Tampa Bay Rays,,-163,1.6135
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,draftkings,spreads,Colorado Rockies,1.5,-115,1.8696
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,draftkings,spreads,Tampa Bay Rays,-1.5,-105,1.9524
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,draftkings,totals,Over,11.5,-107,1.9346
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,draftkings,totals,Under,11.5,-113,1.885
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,betus,h2h,Colorado Rockies,,138,2.38
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,betus,h2h,Tampa Bay Rays,,-155,1.6452
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,betus,totals,Over,11.5,-105,1.9524
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,betus,totals,Under,11.5,-115,1.8696
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,bovada,h2h,Colorado Rockies,,132,2.32
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,bovada,h2h,Tampa Bay Rays,,-158,1.6329
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,bovada,spreads,Colorado Rockies,1.5,-115,1.8696
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,bovada,spreads,Tampa Bay Rays,-1.5,-105,1.9524
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,bovada,totals,Over,11.5,-110,1.9091
2026-08-02T21:10:55Z,pregame,ec933bb866229ec8d1ed9b978c363175,,2026-08-02,2026-08-04T00:41:00Z,Colorado Rockies,Tampa Bay Rays,bovada,totals,Under,11.5,-110,1.9091
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,fanduel,h2h,Arizona Diamondbacks,,102,2.02
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,fanduel,h2h,San Diego Padres,,-112,1.8929
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,fanduel,spreads,Arizona Diamondbacks,1.5,-170,1.5882
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,fanduel,spreads,San Diego Padres,-1.5,140,2.4
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,fanduel,totals,Over,8.5,-114,1.8772
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,fanduel,totals,Under,8.5,-106,1.9434
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,betonlineag,h2h,Arizona Diamondbacks,,-102,1.9804
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,betonlineag,h2h,San Diego Padres,,-108,1.9259
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,betonlineag,totals,Over,8.5,-115,1.8696
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,betonlineag,totals,Under,8.5,-105,1.9524
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,lowvig,h2h,Arizona Diamondbacks,,-102,1.9804
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,lowvig,h2h,San Diego Padres,,-108,1.9259
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,lowvig,totals,Over,8.5,-113,1.885
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,lowvig,totals,Under,8.5,-102,1.9804
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,mybookieag,h2h,Arizona Diamondbacks,,-105,1.9524
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,mybookieag,h2h,San Diego Padres,,-112,1.8929
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,mybookieag,spreads,Arizona Diamondbacks,1.5,-170,1.5882
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,mybookieag,spreads,San Diego Padres,-1.5,144,2.44
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,mybookieag,totals,Over,8.5,-116,1.8621
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,mybookieag,totals,Under,8.5,-105,1.9524
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,draftkings,h2h,Arizona Diamondbacks,,-108,1.9259
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,draftkings,h2h,San Diego Padres,,-112,1.8929
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,draftkings,spreads,Arizona Diamondbacks,1.5,-181,1.5525
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,draftkings,spreads,San Diego Padres,-1.5,149,2.49
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,draftkings,totals,Over,8.5,-112,1.8929
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,draftkings,totals,Under,8.5,-108,1.9259
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,betmgm,h2h,Arizona Diamondbacks,,-110,1.9091
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,betmgm,h2h,San Diego Padres,,-110,1.9091
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,betmgm,spreads,Arizona Diamondbacks,1.5,-185,1.5405
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,betmgm,spreads,San Diego Padres,-1.5,150,2.5
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,betmgm,totals,Over,8.5,-115,1.8696
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,betmgm,totals,Under,8.5,-105,1.9524
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,betus,h2h,Arizona Diamondbacks,,-102,1.9804
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,betus,h2h,San Diego Padres,,-108,1.9259
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,betus,totals,Over,8.5,-115,1.8696
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,betus,totals,Under,8.5,-105,1.9524
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,bovada,h2h,Arizona Diamondbacks,,-102,1.9804
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,bovada,h2h,San Diego Padres,,-118,1.8475
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,bovada,spreads,Arizona Diamondbacks,1.5,-165,1.6061
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,bovada,spreads,San Diego Padres,-1.5,140,2.4
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,bovada,totals,Over,8.5,-115,1.8696
2026-08-02T21:10:55Z,pregame,caa5090c496576a1a597ac531d646e9b,,2026-08-02,2026-08-04T01:41:00Z,Arizona Diamondbacks,San Diego Padres,bovada,totals,Under,8.5,-105,1.9524
2026-08-03T15:31:03Z,open,d5f05941c82f5ea7de7ee32d879c0d59,823431.0,2026-08-03,2026-08-03T22:41:00Z,Philadelphia Phillies,Washington Nationals,fanduel,h2h,Philadelphia Phillies,,-154,1.6494
2026-08-03T15:31:03Z,open,d5f05941c82f5ea7de7ee32d879c0d59,823431.0,2026-08-03,2026-08-03T22:41:00Z,Philadelphia Phillies,Washington Nationals,fanduel,h2h,Washington Nationals,,142,2.42
2026-08-03T15:31:03Z,open,d5f05941c82f5ea7de7ee32d879c0d59,823431.0,2026-08-03,2026-08-03T22:41:00Z,Philadelphia Phillies,Washington Nationals,fanduel,spreads,Philadelphia Phillies,-1.5,126,2.26
2026-08-03T15:31:03Z,open,d5f05941c82f5ea7de7ee32d879c0d59,823431.0,2026-08-03,2026-08-03T22:41:00Z,Philadelphia Phillies,Washington Nationals,fanduel,spreads,Washington Nationals,1.5,-152,1.6579
2026-08-03T15:31:03Z,open,d5f05941c82f5ea7de7ee32d879c0d59,823431.0,2026-08-03,2026-08-03T22:41:00Z,Philadelphia Phillies,Washington Nationals,fanduel,totals,Over,9.0,-122,1.8197
2026-08-03T15:31:03Z,open,d5f05941c82f5ea7de7ee32d879c0d59,823431.0,2026-08-03,2026-08-03T22:41:00Z,Philadelphia Phillies,Washington Nationals,fanduel,totals,Under,9.0,100,2.0
