config_id,day_map,min_move_cents,evenly_matched_max_abs_ml,heavy_fav_abs_ml,split,n_bets,wins,losses,pushes,profit,roi
VPPPVV-m10-e120-h200,VPPPVV,10,120,200,train,7625,3745,3880,0,-25720.99,-3.37
VPPPVV-m10-e120-h200,VPPPVV,10,120,200,valid,1259,633,626,0,-764.87,-0.61
VPPPVV-m10-e120-h250,VPPPVV,10,120,250,train,7625,3745,3880,0,-25720.99,-3.37
VPPPVV-m10-e120-h250,VPPPVV,10,120,250,valid,1259,633,626,0,-764.87,-0.61
VPPPVV-m10-e120-h300,VPPPVV,10,120,300,train,7625,3745,3880,0,-25720.99,-3.37
VPPPVV-m10-e120-h300,VPPPVV,10,120,300,valid,1259,633,626,0,-764.87,-0.61
VPPPVV-m10-e130-h200,VPPPVV,10,130,200,train,7625,3699,3926,0,-26896.51,-3.53
VPPPVV-m10-e130-h200,VPPPVV,10,130,200,valid,1259,629,630,0,-208.95,-0.17
VPPPVV-m10-e130-h250,VPPPVV,10,130,250,train,7625,3699,3926,0,-26896.51,-3.53
VPPPVV-m10-e130-h250,VPPPVV,10,130,250,valid,1259,629,630,0,-208.95,-0.17
VPPPVV-m10-e130-h300,VPPPVV,10,130,300,train,7625,3699,3926,0,-26896.51,-3.53
VPPPVV-m10-e130-h300,VPPPVV,10,130,300,valid,1259,629,630,0,-208.95,-0.17
VPPPVV-m10-e140-h200,VPPPVV,10,140,200,train,7625,3650,3975,0,-28016.93,-3.67
VPPPVV-m10-e140-h200,VPPPVV,10,140,200,valid,1259,605,654,0,-3854.59,-3.06
VPPPVV-m10-e140-h250,VPPPVV,10,140,250,train,7625,3650,3975,0,-28016.93,-3.67
VPPPVV-m10-e140-h250,VPPPVV,10,140,250,valid,1259,605,654,0,-3854.59,-3.06
VPPPVV-m10-e140-h300,VPPPVV,10,140,300,train,7625,3650,3975,0,-28016.93,-3.67
VPPPVV-m10-e140-h300,VPPPVV,10,140,300,valid,1259,605,654,0,-3854.59,-3.06
VPPPVV-m15-e120-h200,VPPPVV,15,120,200,train,5453,2666,2787,0,-22405.69,-4.11
VPPPVV-m15-e120-h200,VPPPVV,15,120,200,valid,905,458,447,0,19.89,0.02
VPPPVV-m15-e120-h250,VPPPVV,15,120,250,train,5453,2666,2787,0,-22405.69,-4.11
VPPPVV-m15-e120-h250,VPPPVV,15,120,250,valid,905,458,447,0,19.89,0.02
VPPPVV-m15-e120-h300,VPPPVV,15,120,300,train,5453,2666,2787,0,-22405.69,-4.11
VPPPVV-m15-e120-h300,VPPPVV,15,120,300,valid,905,458,447,0,19.89,0.02
VPPPVV-m15-e130-h200,VPPPVV,15,130,200,train,5453,2644,2809,0,-21580.66,-3.96
VPPPVV-m15-e130-h200,VPPPVV,15,130,200,valid,905,454,451,0,166.75,0.18
VPPPVV-m15-e130-h250,VPPPVV,15,130,250,train,5453,2644,2809,0,-21580.66,-3.96
VPPPVV-m15-e130-h250,VPPPVV,15,130,250,valid,905,454,451,0,166.75,0.18
VPPPVV-m15-e130-h300,VPPPVV,15,130,300,train,5453,2644,2809,0,-21580.66,-3.96
VPPPVV-m15-e130-h300,VPPPVV,15,130,300,valid,905,454,451,0,166.75,0.18
VPPPVV-m15-e140-h200,VPPPVV,15,140,200,train,5453,2629,2824,0,-19128.78,-3.51
VPPPVV-m15-e140-h200,VPPPVV,15,140,200,valid,905,439,466,0,-2066.21,-2.28
VPPPVV-m15-e140-h250,VPPPVV,15,140,250,train,5453,2629,2824,0,-19128.78,-3.51
VPPPVV-m15-e140-h250,VPPPVV,15,140,250,valid,905,439,466,0,-2066.21,-2.28
VPPPVV-m15-e140-h300,VPPPVV,15,140,300,train,5453,2629,2824,0,-19128.78,-3.51
VPPPVV-m15-e140-h300,VPPPVV,15,140,300,valid,905,439,466,0,-2066.21,-2.28
VPPPVV-m20-e120-h200,VPPPVV,20,120,200,train,3925,1919,2006,0,-16837.71,-4.29
VPPPVV-m20-e120-h200,VPPPVV,20,120,200,valid,663,340,323,0,622.16,0.94
VPPPVV-m20-e120-h250,VPPPVV,20,120,250,train,3925,1919,2006,0,-16837.71,-4.29
VPPPVV-m20-e120-h250,VPPPVV,20,120,250,valid,663,340,323,0,622.16,0.94
VPPPVV-m20-e120-h300,VPPPVV,20,120,300,train,3925,1919,2006,0,-16837.71,-4.29
VPPPVV-m20-e120-h300,VPPPVV,20,120,300,valid,663,340,323,0,622.16,0.94
VPPPVV-m20-e130-h200,VPPPVV,20,130,200,train,3925,1910,2015,0,-15717.9,-4.0
VPPPVV-m20-e130-h200,VPPPVV,20,130,200,valid,663,333,330,0,-288.37,-0.43
VPPPVV-m20-e130-h250,VPPPVV,20,130,250,train,3925,1910,2015,0,-15717.9,-4.0
VPPPVV-m20-e130-h250,VPPPVV,20,130,250,valid,663,333,330,0,-288.37,-0.43
VPPPVV-m20-e130-h300,VPPPVV,20,130,300,train,3925,1910,2015,0,-15717.9,-4.0
VPPPVV-m20-e130-h300,VPPPVV,20,130,300,valid,663,333,330,0,-288.37,-0.43
VPPPVV-m20-e140-h200,VPPPVV,20,140,200,train,3925,1893,2032,0,-15441.22,-3.93
VPPPVV-m20-e140-h200,VPPPVV,20,140,200,valid,663,320,343,0,-2286.02,-3.45
VPPPVV-m20-e140-h250,VPPPVV,20,140,250,train,3925,1893,2032,0,-15441.22,-3.93
VPPPVV-m20-e140-h250,VPPPVV,20,140,250,valid,663,320,343,0,-2286.02,-3.45
VPPPVV-m20-e140-h300,VPPPVV,20,140,300,train,3925,1893,2032,0,-15441.22,-3.93
VPPPVV-m20-e140-h300,VPPPVV,20,140,300,valid,663,320,343,0,-2286.02,-3.45
VPPVPP-m5-e120-h200,VPPVPP,5,120,200,train,10110,5317,4793,0,-23494.73,-2.32
VPPVPP-m5-e120-h200,VPPVPP,5,120,200,valid,1699,883,816,0,-7899.06,-4.65
VPPVPP-m5-e120-h250,VPPVPP,5,120,250,train,10110,5317,4793,0,-23494.73,-2.32
VPPVPP-m5-e120-h250,VPPVPP,5,120,250,valid,1699,883,816,0,-7899.06,-4.65
VPPVPP-m5-e120-h300,VPPVPP,5,120,300,train,10110,5317,4793,0,-23494.73,-2.32
VPPVPP-m5-e120-h300,VPPVPP,5,120,300,valid,1699,883,816,0,-7899.06,-4.65
VPPVPP-m5-e130-h200,VPPVPP,5,130,200,train,10110,5218,4892,0,-27090.36,-2.68
VPPVPP-m5-e130-h200,VPPVPP,5,130,200,valid,1699,865,834,0,-8782.9,-5.17
VPPVPP-m5-e130-h250,VPPVPP,5,130,250,train,10110,5218,4892,0,-27090.36,-2.68
VPPVPP-m5-e130-h250,VPPVPP,5,130,250,valid,1699,865,834,0,-8782.9,-5.17
VPPVPP-m5-e130-h300,VPPVPP,5,130,300,train,10110,5218,4892,0,-27090.36,-2.68
VPPVPP-m5-e130-h300,VPPVPP,5,130,300,valid,1699,865,834,0,-8782.9,-5.17
VPPVPP-m5-e140-h200,VPPVPP,5,140,200,train,10110,5135,4975,0,-26716.62,-2.64
VPPVPP-m5-e140-h200,VPPVPP,5,140,200,valid,1699,847,852,0,-9796.68,-5.77
VPPVPP-m5-e140-h250,VPPVPP,5,140,250,train,10110,5135,4975,0,-26716.62,-2.64
VPPVPP-m5-e140-h250,VPPVPP,5,140,250,valid,1699,847,852,0,-9796.68,-5.77
VPPVPP-m5-e140-h300,VPPVPP,5,140,300,train,10110,5135,4975,0,-26716.62,-2.64
VPPVPP-m5-e140-h300,VPPVPP,5,140,300,valid,1699,847,852,0,-9796.68,-5.77
VPPVPP-m10-e120-h200,VPPVPP,10,120,200,train,7625,4027,3598,0,-18881.52,-2.48
VPPVPP-m10-e120-h200,VPPVPP,10,120,200,valid,1259,671,588,0,-3352.96,-2.66
VPPVPP-m10-e120-h250,VPPVPP,10,120,250,train,7625,4027,3598,0,-18881.52,-2.48
VPPVPP-m10-e120-h250,VPPVPP,10,120,250,valid,1259,671,588,0,-3352.96,-2.66
VPPVPP-m10-e120-h300,VPPVPP,10,120,300,train,7625,4027,3598,0,-18881.52,-2.48
VPPVPP-m10-e120-h300,VPPVPP,10,120,300,valid,1259,671,588,0,-3352.96,-2.66
VPPVPP-m10-e130-h200,VPPVPP,10,130,200,train,7625,3981,3644,0,-16491.09,-2.16
VPPVPP-m10-e130-h200,VPPVPP,10,130,200,valid,1259,665,594,0,-2707.99,-2.15
VPPVPP-m10-e130-h250,VPPVPP,10,130,250,train,7625,3981,3644,0,-16491.09,-2.16
VPPVPP-m10-e130-h250,VPPVPP,10,130,250,valid,1259,665,594,0,-2707.99,-2.15
VPPVPP-m10-e130-h300,VPPVPP,10,130,300,train,7625,3981,3644,0,-16491.09,-2.16
VPPVPP-m10-e130-h300,VPPVPP,10,130,300,valid,1259,665,594,0,-2707.99,-2.15
VPPVPP-m10-e140-h200,VPPVPP,10,140,200,train,7625,3920,3705,0,-16803.29,-2.2
VPPVPP-m10-e140-h200,VPPVPP,10,140,200,valid,1259,645,614,0,-4900.94,-3.89
VPPVPP-m10-e140-h250,VPPVPP,10,140,250,train,7625,3920,3705,0,-16803.29,-2.2
VPPVPP-m10-e140-h250,VPPVPP,10,140,250,valid,1259,645,614,0,-4900.94,-3.89
VPPVPP-m10-e140-h300,VPPVPP,10,140,300,train,7625,3920,3705,0,-16803.29,-2.2
VPPVPP-m10-e140-h300,VPPVPP,10,140,300,valid,1259,645,614,0,-4900.94,-3.89
VPPVPP-m15-e120-h200,VPPVPP,15,120,200,train,5453,2886,2567,0,-15882.86,-2.91
VPPVPP-m15-e120-h200,VPPVPP,15,120,200,valid,905,489,416,0,-1846.22,-2.04
VPPVPP-m15-e120-h250,VPPVPP,15,120,250,train,5453,2886,2567,0,-15882.86,-2.91
VPPVPP-m15-e120-h250,VPPVPP,15,120,250,valid,905,489,416,0,-1846.22,-2.04
VPPVPP-m15-e120-h300,VPPVPP,15,120,300,train,5453,2886,2567,0,-15882.86,-2.91
VPPVPP-m15-e120-h300,VPPVPP,15,120,300,valid,905,489,416,0,-1846.22,-2.04
VPPVPP-m15-e130-h200,VPPVPP,15,130,200,train,5453,2871,2582,0,-11484.96,-2.11
VPPVPP-m15-e130-h200,VPPVPP,15,130,200,valid,905,479,426,0,-2467.76,-2.73
VPPVPP-m15-e130-h250,VPPVPP,15,130,250,train,5453,2871,2582,0,-11484.96,-2.11
VPPVPP-m15-e130-h250,VPPVPP,15,130,250,valid,905,479,426,0,-2467.76,-2.73
VPPVPP-m15-e130-h300,VPPVPP,15,130,300,train,5453,2871,2582,0,-11484.96,-2.11
VPPVPP-m15-e130-h300,VPPVPP,15,130,300,valid,905,479,426,0,-2467.76,-2.73
VPPVPP-m15-e140-h200,VPPVPP,15,140,200,train,5453,2830,2623,0,-11730.75,-2.15
VPPVPP-m15-e140-h200,VPPVPP,15,140,200,valid,905,461,444,0,-4791.6,-5.29
VPPVPP-m15-e140-h250,VPPVPP,15,140,250,train,5453,2830,2623,0,-11730.75,-2.15
VPPVPP-m15-e140-h250,VPPVPP,15,140,250,valid,905,461,444,0,-4791.6,-5.29
VPPVPP-m15-e140-h300,VPPVPP,15,140,300,train,5453,2830,2623,0,-11730.75,-2.15
VPPVPP-m15-e140-h300,VPPVPP,15,140,300,valid,905,461,444,0,-4791.6,-5.29
VPPVPP-m20-e120-h200,VPPVPP,20,120,200,train,3925,2070,1855,0,-14198.39,-3.62
VPPVPP-m20-e120-h200,VPPVPP,20,120,200,valid,663,359,304,0,-1750.33,-2.64
VPPVPP-m20-e120-h250,VPPVPP,20,120,250,train,3925,2070,1855,0,-14198.39,-3.62
VPPVPP-m20-e120-h250,VPPVPP,20,120,250,valid,663,359,304,0,-1750.33,-2.64
VPPVPP-m20-e120-h300,VPPVPP,20,120,300,train,3925,2070,1855,0,-14198.39,-3.62
VPPVPP-m20-e120-h300,VPPVPP,20,120,300,valid,663,359,304,0,-1750.33,-2.64
VPPVPP-m20-e130-h200,VPPVPP,20,130,200,train,3925,2067,1858,0,-10453.11,-2.66
VPPVPP-m20-e130-h200,VPPVPP,20,130,200,valid,663,352,311,0,-2428.28,-3.66
VPPVPP-m20-e130-h250,VPPVPP,20,130,250,train,3925,2067,1858,0,-10453.11,-2.66
VPPVPP-m20-e130-h250,VPPVPP,20,130,250,valid,663,352,311,0,-2428.28,-3.66
VPPVPP-m20-e130-h300,VPPVPP,20,130,300,train,3925,2067,1858,0,-10453.11,-2.66
VPPVPP-m20-e130-h300,VPPVPP,20,130,300,valid,663,352,311,0,-2428.28,-3.66
VPPVPP-m20-e140-h200,VPPVPP,20,140,200,train,3925,2032,1893,0,-12194.18,-3.11
VPPVPP-m20-e140-h200,VPPVPP,20,140,200,valid,663,341,322,0,-3703.01,-5.59
VPPVPP-m20-e140-h250,VPPVPP,20,140,250,train,3925,2032,1893,0,-12194.18,-3.11
VPPVPP-m20-e140-h250,VPPVPP,20,140,250,valid,663,341,322,0,-3703.01,-5.59
VPPVPP-m20-e140-h300,VPPVPP,20,140,300,train,3925,2032,1893,0,-12194.18,-3.11
VPPVPP-m20-e140-h300,VPPVPP,20,140,300,valid,663,341,322,0,-3703.01,-5.59
VPPVPV-m5-e120-h200,VPPVPV,5,120,200,train,10110,5001,5109,0,-27295.61,-2.7
VPPVPV-m5-e120-h200,VPPVPV,5,120,200,valid,1699,830,869,0,-6200.0,-3.65
VPPVPV-m5-e120-h250,VPPVPV,5,120,250,train,10110,5001,5109,0,-27295.61,-2.7
VPPVPV-m5-e120-h250,VPPVPV,5,120,250,valid,1699,830,869,0,-6200.0,-3.65
VPPVPV-m5-e120-h300,VPPVPV,5,120,300,train,10110,5001,5109,0,-27295.61,-2.7
VPPVPV-m5-e120-h300,VPPVPV,5,120,300,valid,1699,830,869,0,-6200.0,-3.65
VPPVPV-m5-e130-h200,VPPVPV,5,130,200,train,10110,4920,5190,0,-31682.28,-3.13
VPPVPV-m5-e130-h200,VPPVPV,5,130,200,valid,1699,824,875,0,-5487.66,-3.23
VPPVPV-m5-e130-h250,VPPVPV,5,130,250,train,10110,4920,5190,0,-31682.28,-3.13
VPPVPV-m5-e130-h250,VPPVPV,5,130,250,valid,1699,824,875,0,-5487.66,-3.23
VPPVPV-m5-e130-h300,VPPVPV,5,130,300,train,10110,4920,5190,0,-31682.28,-3.13
VPPVPV-m5-e130-h300,VPPVPV,5,130,300,valid,1699,824,875,0,-5487.66,-3.23
VPPVPV-m5-e140-h200,VPPVPV,5,140,200,train,10110,4873,5237,0,-28663.85,-2.84
VPPVPV-m5-e140-h200,VPPVPV,5,140,200,valid,1699,805,894,0,-7465.77,-4.39
VPPVPV-m5-e140-h250,VPPVPV,5,140,250,train,10110,4873,5237,0,-28663.85,-2.84
VPPVPV-m5-e140-h250,VPPVPV,5,140,250,valid,1699,805,894,0,-7465.77,-4.39
VPPVPV-m5-e140-h300,VPPVPV,5,140,300,train,10110,4873,5237,0,-28663.85,-2.84
VPPVPV-m5-e140-h300,VPPVPV,5,140,300,valid,1699,805,894,0,-7465.77,-4.39
VPPVPV-m10-e120-h200,VPPVPV,10,120,200,train,7625,3767,3858,0,-23593.4,-3.09
VPPVPV-m10-e120-h200,VPPVPV,10,120,200,valid,1259,630,629,0,-1922.3,-1.53
VPPVPV-m10-e120-h250,VPPVPV,10,120,250,train,7625,3767,3858,0,-23593.4,-3.09
VPPVPV-m10-e120-h250,VPPVPV,10,120,250,valid,1259,630,629,0,-1922.3,-1.53
VPPVPV-m10-e120-h300,VPPVPV,10,120,300,train,7625,3767,3858,0,-23593.4,-3.09
VPPVPV-m10-e120-h300,VPPVPV,10,120,300,valid,1259,630,629,0,-1922.3,-1.53
VPPVPV-m10-e130-h200,VPPVPV,10,130,200,train,7625,3725,3900,0,-23747.1,-3.11
VPPVPV-m10-e130-h200,VPPVPV,10,130,200,valid,1259,632,627,0,-254.69,-0.2
VPPVPV-m10-e130-h250,VPPVPV,10,130,250,train,7625,3725,3900,0,-23747.1,-3.11
VPPVPV-m10-e130-h250,VPPVPV,10,130,250,valid,1259,632,627,0,-254.69,-0.2
VPPVPV-m10-e130-h300,VPPVPV,10,130,300,train,7625,3725,3900,0,-23747.1,-3.11
VPPVPV-m10-e130-h300,VPPVPV,10,130,300,valid,1259,632,627,0,-254.69,-0.2
VPPVPV-m10-e140-h200,VPPVPV,10,140,200,train,7625,3688,3937,0,-22547.23,-2.96
VPPVPV-m10-e140-h200,VPPVPV,10,140,200,valid,1259,612,647,0,-2937.43,-2.33
VPPVPV-m10-e140-h250,VPPVPV,10,140,250,train,7625,3688,3937,0,-22547.23,-2.96
VPPVPV-m10-e140-h250,VPPVPV,10,140,250,valid,1259,612,647,0,-2937.43,-2.33
VPPVPV-m10-e140-h300,VPPVPV,10,140,300,train,7625,3688,3937,0,-22547.23,-2.96
VPPVPV-m10-e140-h300,VPPVPV,10,140,300,valid,1259,612,647,0,-2937.43,-2.33
VPPVPV-m15-e120-h200,VPPVPV,15,120,200,train,5453,2691,2762,0,-19941.15,-3.66
VPPVPV-m15-e120-h200,VPPVPV,15,120,200,valid,905,453,452,0,-1155.08,-1.28
VPPVPV-m15-e120-h250,VPPVPV,15,120,250,train,5453,2691,2762,0,-19941.15,-3.66
VPPVPV-m15-e120-h250,VPPVPV,15,120,250,valid,905,453,452,0,-1155.08,-1.28
VPPVPV-m15-e120-h300,VPPVPV,15,120,300,train,5453,2691,2762,0,-19941.15,-3.66
VPPVPV-m15-e120-h300,VPPVPV,15,120,300,valid,905,453,452,0,-1155.08,-1.28
VPPVPV-m15-e130-h200,VPPVPV,15,130,200,train,5453,2676,2777,0,-17591.86,-3.23
VPPVPV-m15-e130-h200,VPPVPV,15,130,200,valid,905,453,452,0,-251.55,-0.28
VPPVPV-m15-e130-h250,VPPVPV,15,130,250,train,5453,2676,2777,0,-17591.86,-3.23
VPPVPV-m15-e130-h250,VPPVPV,15,130,250,valid,905,453,452,0,-251.55,-0.28
VPPVPV-m15-e130-h300,VPPVPV,15,130,300,train,5453,2676,2777,0,-17591.86,-3.23
VPPVPV-m15-e130-h300,VPPVPV,15,130,300,valid,905,453,452,0,-251.55,-0.28
VPPVPV-m15-e140-h200,VPPVPV,15,140,200,train,5453,2653,2800,0,-16653.79,-3.05
VPPVPV-m15-e140-h200,VPPVPV,15,140,200,valid,905,438,467,0,-2328.61,-2.57
VPPVPV-m15-e140-h250,VPPVPV,15,140,250,train,5453,2653,2800,0,-16653.79,-3.05
VPPVPV-m15-e140-h250,VPPVPV,15,140,250,valid,905,438,467,0,-2328.61,-2.57
VPPVPV-m15-e140-h300,VPPVPV,15,140,300,train,5453,2653,2800,0,-16653.79,-3.05
VPPVPV-m15-e140-h300,VPPVPV,15,140,300,valid,905,438,467,0,-2328.61,-2.57
VPPVPV-m20-e120-h200,VPPVPV,20,120,200,train,3925,1929,1996,0,-16501.09,-4.2
VPPVPV-m20-e120-h200,VPPVPV,20,120,200,valid,663,332,331,0,-1230.08,-1.86
VPPVPV-m20-e120-h250,VPPVPV,20,120,250,train,3925,1929,1996,0,-16501.09,-4.2
VPPVPV-m20-e120-h250,VPPVPV,20,120,250,valid,663,332,331,0,-1230.08,-1.86
VPPVPV-m20-e120-h300,VPPVPV,20,120,300,train,3925,1929,1996,0,-16501.09,-4.2
VPPVPV-m20-e120-h300,VPPVPV,20,120,300,valid,663,332,331,0,-1230.08,-1.86
VPPVPV-m20-e130-h200,VPPVPV,20,130,200,train,3925,1924,2001,0,-14398.41,-3.67
VPPVPV-m20-e130-h200,VPPVPV,20,130,200,valid,663,333,330,0,-553.25,-0.83
VPPVPV-m20-e130-h250,VPPVPV,20,130,250,train,3925,1924,2001,0,-14398.41,-3.67
VPPVPV-m20-e130-h250,VPPVPV,20,130,250,valid,663,333,330,0,-553.25,-0.83
VPPVPV-m20-e130-h300,VPPVPV,20,130,300,train,3925,1924,2001,0,-14398.41,-3.67
VPPVPV-m20-e130-h300,VPPVPV,20,130,300,valid,663,333,330,0,-553.25,-0.83
VPPVPV-m20-e140-h200,VPPVPV,20,140,200,train,3925,1901,2024,0,-15295.76,-3.9
VPPVPV-m20-e140-h200,VPPVPV,20,140,200,valid,663,322,341,0,-2101.8,-3.17
VPPVPV-m20-e140-h250,VPPVPV,20,140,250,train,3925,1901,2024,0,-15295.76,-3.9
VPPVPV-m20-e140-h250,VPPVPV,20,140,250,valid,663,322,341,0,-2101.8,-3.17
VPPVPV-m20-e140-h300,VPPVPV,20,140,300,train,3925,1901,2024,0,-15295.76,-3.9
VPPVPV-m20-e140-h300,VPPVPV,20,140,300,valid,663,322,341,0,-2101.8,-3.17
VPPVVP-m5-e120-h200,VPPVVP,5,120,200,train,10110,5014,5096,0,-22117.03,-2.19
VPPVVP-m5-e120-h200,VPPVVP,5,120,200,valid,1699,808,891,0,-11053.74,-6.51
VPPVVP-m5-e120-h250,VPPVVP,5,120,250,train,10110,5014,5096,0,-22117.03,-2.19
VPPVVP-m5-e120-h250,VPPVVP,5,120,250,valid,1699,808,891,0,-11053.74,-6.51
VPPVVP-m5-e120-h300,VPPVVP,5,120,300,train,10110,5014,5096,0,-22117.03,-2.19
VPPVVP-m5-e120-h300,VPPVVP,5,120,300,valid,1699,808,891,0,-11053.74,-6.51
VPPVVP-m5-e130-h200,VPPVVP,5,130,200,train,10110,4929,5181,0,-27659.78,-2.74
VPPVVP-m5-e130-h200,VPPVVP,5,130,200,valid,1699,792,907,0,-12285.6,-7.23
VPPVVP-m5-e130-h250,VPPVVP,5,130,250,train,10110,4929,5181,0,-27659.78,-2.74
VPPVVP-m5-e130-h250,VPPVVP,5,130,250,valid,1699,792,907,0,-12285.6,-7.23
VPPVVP-m5-e130-h300,VPPVVP,5,130,300,train,10110,4929,5181,0,-27659.78,-2.74
VPPVVP-m5-e130-h300,VPPVVP,5,130,300,valid,1699,792,907,0,-12285.6,-7.23
VPPVVP-m5-e140-h200,VPPVVP,5,140,200,train,10110,4859,5251,0,-29466.56,-2.91
VPPVVP-m5-e140-h200,VPPVVP,5,140,200,valid,1699,778,921,0,-13133.28,-7.73
VPPVVP-m5-e140-h250,VPPVVP,5,140,250,train,10110,4859,5251,0,-29466.56,-2.91
VPPVVP-m5-e140-h250,VPPVVP,5,140,250,valid,1699,778,921,0,-13133.28,-7.73
VPPVVP-m5-e140-h300,VPPVVP,5,140,300,train,10110,4859,5251,0,-29466.56,-2.91
VPPVVP-m5-e140-h300,VPPVVP,5,140,300,valid,1699,778,921,0,-13133.28,-7.73
VPPVVP-m10-e120-h200,VPPVVP,10,120,200,train,7625,3784,3841,0,-16586.07,-2.18
VPPVVP-m10-e120-h200,VPPVVP,10,120,200,valid,1259,609,650,0,-7261.29,-5.77
VPPVVP-m10-e120-h250,VPPVVP,10,120,250,train,7625,3784,3841,0,-16586.07,-2.18
VPPVVP-m10-e120-h250,VPPVVP,10,120,250,valid,1259,609,650,0,-7261.29,-5.77
VPPVVP-m10-e120-h300,VPPVVP,10,120,300,train,7625,3784,3841,0,-16586.07,-2.18
VPPVVP-m10-e120-h300,VPPVVP,10,120,300,valid,1259,609,650,0,-7261.29,-5.77
VPPVVP-m10-e130-h200,VPPVVP,10,130,200,train,7625,3742,3883,0,-16888.46,-2.21
VPPVVP-m10-e130-h200,VPPVVP,10,130,200,valid,1259,600,659,0,-7594.41,-6.03
VPPVVP-m10-e130-h250,VPPVVP,10,130,250,train,7625,3742,3883,0,-16888.46,-2.21
VPPVVP-m10-e130-h250,VPPVVP,10,130,250,valid,1259,600,659,0,-7594.41,-6.03
VPPVVP-m10-e130-h300,VPPVVP,10,130,300,train,7625,3742,3883,0,-16888.46,-2.21
VPPVVP-m10-e130-h300,VPPVVP,10,130,300,valid,1259,600,659,0,-7594.41,-6.03
VPPVVP-m10-e140-h200,VPPVVP,10,140,200,train,7625,3686,3939,0,-19571.97,-2.57
VPPVVP-m10-e140-h200,VPPVVP,10,140,200,valid,1259,586,673,0,-9112.33,-7.24
VPPVVP-m10-e140-h250,VPPVVP,10,140,250,train,7625,3686,3939,0,-19571.97,-2.57
VPPVVP-m10-e140-h250,VPPVVP,10,140,250,valid,1259,586,673,0,-9112.33,-7.24
VPPVVP-m10-e140-h300,VPPVVP,10,140,300,train,7625,3686,3939,0,-19571.97,-2.57
VPPVVP-m10-e140-h300,VPPVVP,10,140,300,valid,1259,586,673,0,-9112.33,-7.24
VPPVVP-m15-e120-h200,VPPVVP,15,120,200,train,5453,2708,2745,0,-12370.61,-2.27
VPPVVP-m15-e120-h200,VPPVVP,15,120,200,valid,905,442,463,0,-5062.22,-5.59
VPPVVP-m15-e120-h250,VPPVVP,15,120,250,train,5453,2708,2745,0,-12370.61,-2.27
VPPVVP-m15-e120-h250,VPPVVP,15,120,250,valid,905,442,463,0,-5062.22,-5.59
VPPVVP-m15-e120-h300,VPPVVP,15,120,300,train,5453,2708,2745,0,-12370.61,-2.27
VPPVVP-m15-e120-h300,VPPVVP,15,120,300,valid,905,442,463,0,-5062.22,-5.59
VPPVVP-m15-e130-h200,VPPVVP,15,130,200,train,5453,2684,2769,0,-11911.39,-2.18
VPPVVP-m15-e130-h200,VPPVVP,15,130,200,valid,905,430,475,0,-6342.69,-7.01
VPPVVP-m15-e130-h250,VPPVVP,15,130,250,train,5453,2684,2769,0,-11911.39,-2.18
VPPVVP-m15-e130-h250,VPPVVP,15,130,250,valid,905,430,475,0,-6342.69,-7.01
VPPVVP-m15-e130-h300,VPPVVP,15,130,300,train,5453,2684,2769,0,-11911.39,-2.18
VPPVVP-m15-e130-h300,VPPVVP,15,130,300,valid,905,430,475,0,-6342.69,-7.01
VPPVVP-m15-e140-h200,VPPVVP,15,140,200,train,5453,2645,2808,0,-14027.04,-2.57
VPPVVP-m15-e140-h200,VPPVVP,15,140,200,valid,905,418,487,0,-7884.76,-8.71
VPPVVP-m15-e140-h250,VPPVVP,15,140,250,train,5453,2645,2808,0,-14027.04,-2.57
VPPVVP-m15-e140-h250,VPPVVP,15,140,250,valid,905,418,487,0,-7884.76,-8.71
VPPVVP-m15-e140-h300,VPPVVP,15,140,300,train,5453,2645,2808,0,-14027.04,-2.57
VPPVVP-m15-e140-h300,VPPVVP,15,140,300,valid,905,418,487,0,-7884.76,-8.71
VPPVVP-m20-e120-h200,VPPVVP,20,120,200,train,3925,1943,1982,0,-9574.67,-2.44
VPPVVP-m20-e120-h200,VPPVVP,20,120,200,valid,663,321,342,0,-4439.59,-6.7
VPPVVP-m20-e120-h250,VPPVVP,20,120,250,train,3925,1943,1982,0,-9574.67,-2.44
VPPVVP-m20-e120-h250,VPPVVP,20,120,250,valid,663,321,342,0,-4439.59,-6.7
VPPVVP-m20-e120-h300,VPPVVP,20,120,300,train,3925,1943,1982,0,-9574.67,-2.44
VPPVVP-m20-e120-h300,VPPVVP,20,120,300,valid,663,321,342,0,-4439.59,-6.7
VPPVVP-m20-e130-h200,VPPVVP,20,130,200,train,3925,1929,1996,0,-9248.35,-2.36
VPPVVP-m20-e130-h200,VPPVVP,20,130,200,valid,663,311,352,0,-5843.72,-8.81
VPPVVP-m20-e130-h250,VPPVVP,20,130,250,train,3925,1929,1996,0,-9248.35,-2.36
VPPVVP-m20-e130-h250,VPPVVP,20,130,250,valid,663,311,352,0,-5843.72,-8.81
VPPVVP-m20-e130-h300,VPPVVP,20,130,300,train,3925,1929,1996,0,-9248.35,-2.36
VPPVVP-m20-e130-h300,VPPVVP,20,130,300,valid,663,311,352,0,-5843.72,-8.81
VPPVVP-m20-e140-h200,VPPVVP,20,140,200,train,3925,1895,2030,0,-12226.57,-3.12
VPPVVP-m20-e140-h200,VPPVVP,20,140,200,valid,663,304,359,0,-6629.88,-10.0
VPPVVP-m20-e140-h250,VPPVVP,20,140,250,train,3925,1895,2030,0,-12226.57,-3.12
